,Code,Name,Maps Link,Restaurant Link,Neighbour,City,State,Data-Address,Address,Tel
1022,41038,Subway Ceilândia,"https://maps.google.com/maps/dir/?api=1&destination=-15.8382963,-48.0981496&travelmode=driving",https://restaurantes.subway.com/subway-ceil-ndia-bras-lia-df,ceilandia-brasilia-df,brasilia,df,conjunto-a-ceilandia-brasilia-df,                    Conjunto A - Ceilândia - Brasília - DF                ,tel:+5561993122647
1023,41039,Subway Vila Santa Terezinha,"https://maps.google.com/maps/dir/?api=1&destination=-16.3661627,-49.49368519999996&travelmode=driving",https://restaurantes.subway.com/subway-vila-santa-terezinha-inhumas-go,vila-santa-terezinha-inhumas-go,inhumas,go,avenida-domingos-neto-371-vila-santa-terezinha-inhumas-go,"                    Avenida Domingos Neto, 371 - Vila Santa Terezinha - Inhumas - GO                ",tel:+556235144016
1024,41040,Subway Setor Goiânia 2,"https://maps.google.com/maps/dir/?api=1&destination=-16.625191997632985,-49.254110605841056&travelmode=driving",https://restaurantes.subway.com/subway-setor-goi-nia-2-goi-nia-go,setor-goiania-2-goiania-go,goiania,go,avenida-perimetral-norte-10770-setor-goiania-2-goiania-go,"                    Avenida Perimetral Norte, 10770 - Setor Goiânia 2 - Goiânia - GO                ",tel:+556239310310
1025,41042,Subway Vila São Luis,"https://maps.google.com/maps/dir/?api=1&destination=-22.7741642,-43.295002&travelmode=driving",https://restaurantes.subway.com/subway-vila-s-o-luis-duque-de-caxias-rj,vila-sao-luis-duque-de-caxias-rj,duque-de-caxias,rj,avenida-expedicionario-jose-amaro-vila-sao-luis-duque-de-caxias-rj,                    Avenida Expedicionário José Amaro - Vila São Luis - Duque De Caxias - RJ                ,
1026,41045,Subway Cohab Anil III,"https://maps.google.com/maps/dir/?api=1&destination=-2.546999,-44.217557&travelmode=driving",https://restaurantes.subway.com/subway-cohab-anil-iii-s-o-lu-s-ma,cohab-anil-iii-sao-luis-ma,sao-luis,ma,avenida-principal-42-cohab-anil-cohab-anil-iii-sao-luis-ma,"                    Avenida Principal, 42 - Cohab-Anil - Cohab Anil Iii - São Luís - MA                ",tel:+559832354060
1027,41046,Subway Jardim America,"https://maps.google.com/maps/dir/?api=1&destination=-16.7169835,-49.2905763&travelmode=driving",https://restaurantes.subway.com/subway-jardim-america-goi-nia-go,jardim-america-goiania-go,goiania,go,avenida-t-um-63-quadra-332-lote-11-12-3340-jardim-america-goiania-go,                    Avenida T. Um 63 Quadra 332 Lote 11/12 3340 - Jardim America - Goiânia - GO                ,tel:+556239320311
1028,41047,Subway Jardim Europa,"https://maps.google.com/maps/dir/?api=1&destination=-19.436615,-44.23973190000004&travelmode=driving",https://restaurantes.subway.com/subway-jardim-europa-sete-lagoas-mg,jardim-europa-sete-lagoas-mg,sete-lagoas,mg,avenida-norte-sul-70-jardim-europa-sete-lagoas-mg,"                    Avenida Norte Sul, 70 - Jardim Europa - Sete Lagoas - MG                ",tel:+553137710772
1029,41048,Subway Vila Formosa,"https://maps.google.com/maps/dir/?api=1&destination=-26.1265214,-49.80703319999998&travelmode=driving",https://restaurantes.subway.com/subway-vila-formosa-mafra-sc,vila-formosa-mafra-sc,mafra,sc,avenida-nereu-ramos-262-sala-01-vila-formosa-mafra-sc,"                    Avenida Nereu Ramos, 262 - Sala 01 - Vila Formosa - Mafra - SC                ",tel:+554736455479
1030,41049,Subway Módulo 01,"https://maps.google.com/maps/dir/?api=1&destination=-11.4168989,-58.7578218&travelmode=driving",https://restaurantes.subway.com/subway-m-dulo-01-ju-na-mt,modulo-01-juina-mt,juina,mt,avenida-cristiane-casqueti-modulo-01-juina-mt,                    Avenida Cristiane Casqueti - Módulo 01 - Juína - MT                ,
1031,41050,Subway Vila Homero Thon,"https://maps.google.com/maps/dir/?api=1&destination=-23.6601353,-46.5109062&travelmode=driving",https://restaurantes.subway.com/subway-vila-homero-thon-santo-andr-sp,vila-homero-thon-santo-andre-sp,santo-andre,sp,carrefour-avenida-pedro-americo-vila-homero-thon-santo-andre-sp,                    Carrefour - Avenida Pedro Américo - Vila Homero Thon - Santo André - SP                ,
1032,41051,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-26.2239376,-52.6753955&travelmode=driving",https://restaurantes.subway.com/subway-centro-pato-branco-pr,centro-pato-branco-pr,pato-branco,pr,rua-caramuru-100-centro-pato-branco-pr,"                    Rua Caramuru, 100 - Centro - Pato Branco - PR                ",tel:+554630400505
1033,41052,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-26.931097,-48.9530983&travelmode=driving",https://restaurantes.subway.com/subway-centro-gaspar-sc,centro-gaspar-sc,gaspar,sc,rua-duque-de-caxias-centro-gaspar-sc,                    Rua Duque De Caxias - Centro - Gaspar - SC                ,
1034,41053,Subway Morada da Colina,"https://maps.google.com/maps/dir/?api=1&destination=-18.9567999,-48.2784167&travelmode=driving",https://restaurantes.subway.com/subway-morada-da-colina-uberl-ndia-mg,morada-da-colina-uberlandia-mg,uberlandia,mg,uberlandia-shopping-avenida-paulo-gracindo-morada-da-colina-uberlandia-mg,                    Uberlândia Shopping - Avenida Paulo Gracindo - Morada Da Colina - Uberlândia - MG                ,tel:+553432199983
1035,41054,Subway Jardim Sulacap,"https://maps.google.com/maps/dir/?api=1&destination=-22.885582,-43.4026222&travelmode=driving",https://restaurantes.subway.com/subway-jardim-sulacap-rio-de-janeiro-rj,jardim-sulacap-rio-de-janeiro-rj,rio-de-janeiro,rj,avenida-marechal-fontenele-3545-jardim-sulacap-rio-de-janeiro-rj,"                    Avenida Marechal Fontenele, 3545 - Jardim Sulacap - Rio De Janeiro - RJ                ",
1036,41056,Subway Guadalupe,"https://maps.google.com/maps/dir/?api=1&destination=-22.8410122,-43.3689755&travelmode=driving",https://restaurantes.subway.com/subway-guadalupe-rio-de-janeiro-rj,guadalupe-rio-de-janeiro-rj,rio-de-janeiro,rj,avenida-brasil-guadalupe-rio-de-janeiro-rj,                    Avenida Brasil - Guadalupe - Rio De Janeiro - RJ                ,tel:+552131788638
1037,41057,Subway Vila Cardia,"https://maps.google.com/maps/dir/?api=1&destination=-22.3269768,-49.0596619&travelmode=driving",https://restaurantes.subway.com/subway-vila-cardia-bauru-sp,vila-cardia-bauru-sp,bauru,sp,avenida-duque-de-caxias-vila-cardia-bauru-sp,                    Avenida Duque De Caxias - Vila Cardia - Bauru - SP                ,tel:+551432459855
1038,41059,Subway Riacho Fundo II,"https://maps.google.com/maps/dir/?api=1&destination=-15.9011476,-48.0464274&travelmode=driving",https://restaurantes.subway.com/subway-riacho-fundo-ii-bras-lia-df,riacho-fundo-ii-brasilia-df,brasilia,df,riacho-fundo-ii-1a-etapa-qn-7f-conjunto-7-riacho-fundo-ii-brasilia-df,                    Riacho Fundo Ii | 1a Etapa Qn 7f Conjunto 7 - Riacho Fundo Ii - Brasília - DF                ,tel:+556130124777
1039,41060,SUBWAY VALENÇA,"https://maps.google.com/maps/dir/?api=1&destination=-13.3688287,-39.0715571&travelmode=driving",https://restaurantes.subway.com/subway-valen-a-ba,sao-felix-valenca-ba,valenca,ba,rua-juvencio-de-resende-12-sao-felix-valenca-ba,"                    Rua Juvencio De Resende , 12 - SÃo Felix - Valença - BA                ",tel:+557536413514
1040,41061,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-25.4318066,-49.2714195&travelmode=driving",https://restaurantes.subway.com/subway-centro-curitiba-pr,centro-curitiba-pr,curitiba,pr,av-marechal-floriano-peixoto-centro-curitiba-pr,                    Av. Marechal Floriano Peixoto - Centro - Curitiba - PR                ,tel:+554132241695
1041,41062,Subway Bairro Independência,"https://maps.google.com/maps/dir/?api=1&destination=-16.8231,-49.26920999999999&travelmode=driving",https://restaurantes.subway.com/subway-bairro-independ-ncia-aparecida-de-goi-nia-go,bairro-independencia-aparecida-de-goiania-go,aparecida-de-goiania,go,avenida-independencia-quadra-51-loja-2-lote-2-bairro-independencia-aparecida-de-goiania-go,"                    Avenida Independência - Quadra 51, Loja 2, Lote 2 - Bairro Independência - Aparecida De Goiânia - GO                ",tel:+556239524008
1042,41063,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-18.853553987683473,-41.96218532023774&travelmode=driving",https://restaurantes.subway.com/subway-centro-governador-valadares-mg,centro-governador-valadares-mg,governador-valadares,mg,subway-cd-4500-anexo-ao-coelho-diniz-centro-governador-valadares-mg,"                    Subway Cd, 4500 - Anexo Ao Coelho Diniz - Centro - Governador Valadares - MG                ",tel:+553332253099
1043,41064,Subway Pajuçara,"https://maps.google.com/maps/dir/?api=1&destination=-9.6654835,-35.7109375&travelmode=driving",https://restaurantes.subway.com/subway-paju-ara-macei-al,pajucara-maceio-al,maceio,al,avenida-doutor-antonio-gouveia-pajucara-maceio-al,                    Avenida Doutor Antônio Gouveia - Pajuçara - Maceió - AL                ,
1044,41065,Subway Guará,"https://maps.google.com/maps/dir/?api=1&destination=-15.8118885,-47.9947584&travelmode=driving",https://restaurantes.subway.com/subway-guar-bras-lia-df,guara-brasilia-df,brasilia,df,florida-mall-rua-quaresmeiras-guara-brasilia-df,                    Flórida Mall - Rua Quaresmeiras - Guará - Brasília - DF                ,tel:+556133812464
1045,41068,Subway Santa Rita,"https://maps.google.com/maps/dir/?api=1&destination=0.032789,-51.072627&travelmode=driving",https://restaurantes.subway.com/subway-santa-rita-macap-ap,santa-rita-macapa-ap,macapa,ap,avenida-antonio-coelho-de-carvalho-santa-rita-macapa-ap,                    Avenida Antônio Coelho De Carvalho - Santa Rita - Macapá - AP                ,tel:+5596991493114
1046,41069,Subway Parque Boa Esperança,"https://maps.google.com/maps/dir/?api=1&destination=-23.5942954,-46.4502&travelmode=driving",https://restaurantes.subway.com/subway-parque-boa-esperan-a-s-o-paulo-sp,parque-boa-esperanca-sao-paulo-sp,sao-paulo,sp,avenida-ragueb-chohfi-parque-boa-esperanca-sao-paulo-sp,                    Avenida Ragueb Chohfi - Parque Boa Esperança - São Paulo - SP                ,tel:+551120593980
1047,41071,Subway Setor Central,"https://maps.google.com/maps/dir/?api=1&destination=-16.678237,-49.25563569999997&travelmode=driving",https://restaurantes.subway.com/subway-setor-central-goi-nia-go,setor-central-goiania-go,goiania,go,av-araguaia-116-quadra-29-setor-central-goiania-go,"                    Av. Araguaia, 116 - Quadra 29 - Setor Central - Goiânia - GO                ",tel:+556230860696
1048,41072,Subway Ponte Alta Norte (Gama),"https://maps.google.com/maps/dir/?api=1&destination=-16.013117,-48.0625806&travelmode=driving",https://restaurantes.subway.com/subway-ponte-alta-norte-gama-bras-lia-df,ponte-alta-norte-gama-brasilia-df,brasilia,df,setor-central-ponte-alta-norte-gama-brasilia-df,                    Setor Central - Ponte Alta Norte (gama) - Brasília - DF                ,tel:+556135735696
1049,41073,Subway Redonda,"https://maps.google.com/maps/dir/?api=1&destination=-5.1004758,-42.7527349&travelmode=driving",https://restaurantes.subway.com/subway-redonda-teresina-pi,redonda-teresina-pi,teresina,pi,avenida-joaquim-nelson-redonda-teresina-pi,                    Avenida Joaquim Nelson - Redonda - Teresina - PI                ,
1050,41074,Subway ,"https://maps.google.com/maps/dir/?api=1&destination=-21.1488361,-47.8279152&travelmode=driving",https://restaurantes.subway.com/subway-ribeir-o-preto-sp,-ribeirao-preto-sp,ribeirao-preto,sp,avenida-dom-pedro-i-1910-shell-gas-station-c-store-ribeirao-preto-sp,                    Avenida Dom Pedro I 1910 - Shell Gas Station C-Store - Ribeirão Preto - SP                ,
1051,41075,Subway Ernesto Geisel,"https://maps.google.com/maps/dir/?api=1&destination=-7.1726218,-34.8857344&travelmode=driving",https://restaurantes.subway.com/subway-ernesto-geisel-jo-o-pessoa-pb,ernesto-geisel-joao-pessoa-pb,joao-pessoa,pb,r-juscelino-kubistchek-177-anexo-a-ernesto-geisel-joao-pessoa-pb,"                    R Juscelino Kubistchek, 177 - Anexo A - Ernesto Geisel - João Pessoa - PB                ",tel:+558330235162
1052,41076,Subway Cidade Jardins,"https://maps.google.com/maps/dir/?api=1&destination=-16.054588626589506,-47.981634171163925&travelmode=driving",https://restaurantes.subway.com/subway-cidade-jardins-valpara-so-de-goi-s-go,cidade-jardins-valparaiso-de-goias-go,valparaiso-de-goias,go,rede-auto-shopping-cidade-jardins-valparaiso-de-goias-go,                    Rede Auto Shopping - Cidade Jardins - Valparaíso De Goiás - GO                ,tel:+556130832248
1053,41077,Subway Bonfim,"https://maps.google.com/maps/dir/?api=1&destination=-23.5236899,-46.7624886&travelmode=driving",https://restaurantes.subway.com/subway-bonfim-osasco-sp,bonfim-osasco-sp,osasco,sp,rua-werner-battenfeld-bonfim-osasco-sp,                    Rua Werner Battenfeld - Bonfim - Osasco - SP                ,tel:+551136817027
1054,41078,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-2.5307486,-44.3066254&travelmode=driving",https://restaurantes.subway.com/subway-centro-s-o-lu-s-ma,centro-sao-luis-ma,sao-luis,ma,av-senador-vitorino-freire-26-centro-sao-luis-ma,"                    Av Senador Vitorino Freire, 26 - Centro - São Luís - MA                ",tel:+559870299529
1055,41079,Subway Nova Parnamirim,"https://maps.google.com/maps/dir/?api=1&destination=-5.8963246,-35.1974564&travelmode=driving",https://restaurantes.subway.com/subway-nova-parnamirim-parnamirim-rn,nova-parnamirim-parnamirim-rn,parnamirim,rn,conjunto-cidade-verde-rua-gastao-mariz-de-faria-nova-parnamirim-parnamirim-rn,                    Conjunto Cidade Verde - Rua Gastão Mariz De Faria - Nova Parnamirim - Parnamirim - RN                ,
1056,41080,Subway Vila Homero Thon,"https://maps.google.com/maps/dir/?api=1&destination=-23.6662625,-46.4953616&travelmode=driving",https://restaurantes.subway.com/subway-vila-homero-thon-santo-andr-sp,vila-homero-thon-santo-andre-sp,santo-andre,sp,rua-giovanni-battista-pirelli-vila-homero-thon-santo-andre-sp,                    Rua Giovanni Battista Pirelli - Vila Homero Thon - Santo André - SP                ,tel:+551123242473
1057,41083,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-27.6275931,-52.2774924&travelmode=driving",https://restaurantes.subway.com/subway-centro-erechim-rs,centro-erechim-rs,erechim,rs,rua-argentina-73-centro-erechim-rs,"                    Rua Argentina , 73 - Centro - Erechim - RS                ",tel:+555437120854
1058,41084,Subway Vila Tijupa Queimado,"https://maps.google.com/maps/dir/?api=1&destination=-2.5519439,-44.1748065&travelmode=driving",https://restaurantes.subway.com/subway-vila-tijupa-queimado-s-o-jos-de-ribamar-ma,vila-tijupa-queimado-sao-jose-de-ribamar-ma,sao-jose-de-ribamar,ma,estrada-de-ribamar-km-7-vila-tijupa-queimado-sao-jose-de-ribamar-ma,"                    Estrada De Ribamar, Km 7 - Vila Tijupa Queimado - São José De Ribamar - MA                ",tel:+559832376506
1059,41085,Subway Sarandi,"https://maps.google.com/maps/dir/?api=1&destination=-30.0055141,-51.1377258&travelmode=driving",https://restaurantes.subway.com/subway-sarandi-porto-alegre-rs,sarandi-porto-alegre-rs,porto-alegre,rs,avenida-assis-brasil-sarandi-porto-alegre-rs,                    Avenida Assis Brasil - Sarandi - Porto Alegre - RS                ,
1060,41086,Subway Vila America,"https://maps.google.com/maps/dir/?api=1&destination=-23.6730067,-46.5134219&travelmode=driving",https://restaurantes.subway.com/subway-vila-america-santo-andr-sp,vila-america-santo-andre-sao-paulo,santo-andre,sao-paulo,avenida-dom-pedro-i-vila-america-santo-andre-sao-paulo,                    Avenida Dom Pedro I - Vila America - Santo André - São Paulo                ,
1061,41087,Subway Jardim Vitoria,"https://maps.google.com/maps/dir/?api=1&destination=-14.804859,-39.276088000000016&travelmode=driving",https://restaurantes.subway.com/subway-jardim-vitoria-itabuna-ba,jardim-vitoria-itabuna-ba,itabuna,ba,avenida-princesa-isabel-jardim-vitoria-itabuna-ba,                    Avenida Princesa Isabel - Jardim Vitoria - Itabuna - BA                ,tel:+557336128430
1062,41088,Subway Campo Grande,"https://maps.google.com/maps/dir/?api=1&destination=-20.3435888,-40.4005622&travelmode=driving",https://restaurantes.subway.com/subway-campo-grande-cariacica-es,campo-grande-cariacica-es,cariacica,es,rodovia-br-262-campo-grande-cariacica-es,                    Rodovia BR-262 - Campo Grande - Cariacica - ES                ,tel:+552734222600
1063,41089,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-28.0310059,-48.6220551&travelmode=driving",https://restaurantes.subway.com/subway-centro-garopaba-sc,centro-garopaba-sc,garopaba,sc,rua-victor-carlos-nauck-centro-garopaba-sc,                    Rua Victor Carlos Nauck - Centro - Garopaba - SC                ,tel:+5548999207696
1064,41090,Subway Duque de Caxias,"https://maps.google.com/maps/dir/?api=1&destination=-15.583089,-56.1113513&travelmode=driving",https://restaurantes.subway.com/subway-duque-de-caxias-cuiab-mt,duque-de-caxias-cuiaba-mato-grosso,cuiaba,mato-grosso,avenida-miguel-sutil-9275-duque-de-caxias-cuiaba-mato-grosso,"                    Avenida Miguel Sutil, 9275 - Duque De Caxias - Cuiabá - Mato Grosso                ",tel:+556521273886
1065,41091,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-23.5294132,-46.7781105&travelmode=driving",https://restaurantes.subway.com/subway-centro-osasco-sp,centro-osasco-sp,osasco,sp,rua-tenente-avelar-pires-de-azevedo-centro-osasco-sp,                    Rua Tenente Avelar Píres De Azevedo - Centro - Osasco - SP                ,
1066,41092,Subway Costa Azul,"https://maps.google.com/maps/dir/?api=1&destination=-12.9919834,-38.4483185&travelmode=driving",https://restaurantes.subway.com/subway-costa-azul-salvador-ba,costa-azul-salvador-ba,salvador,ba,rua-arthur-de-azevedo-machado-3447-costa-azul-salvador-ba,"                    Rua Arthur De Azevêdo Machado, 3447 - Costa Azul - Salvador - BA                ",
1067,41094,Subway Asa Sul,"https://maps.google.com/maps/dir/?api=1&destination=-15.8309289,-47.9117971&travelmode=driving",https://restaurantes.subway.com/subway-asa-sul-bras-lia-df,asa-sul-brasilia-df,brasilia,df,cls-413-bloco-b-loja-12-asa-sul-brasilia-df,                    Cls 413 Bloco B - Loja 12 - Asa Sul - Brasília - DF                ,tel:+556133633657
1068,41095,Subway Batista Campos,"https://maps.google.com/maps/dir/?api=1&destination=-1.4585602,-48.4895861&travelmode=driving",https://restaurantes.subway.com/subway-batista-campos-bel-m-pa,batista-campos-belem-pa,belem,pa,avenida-serzedelo-correa-958-batista-campos-belem-pa,"                    Avenida Serzedelo Corrêa, 958 - Batista Campos - Belém - PA                ",tel:+559133551356
1069,41096,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-16.7234999,-43.8642311&travelmode=driving",https://restaurantes.subway.com/subway-centro-montes-claros-mg,centro-montes-claros-minas-gerais,montes-claros,minas-gerais,rua-rui-barbosa-centro-montes-claros-minas-gerais,                    Rua Rui Barbosa - Centro - Montes Claros - Minas Gerais                ,tel:+553832219160
1070,41097,Subway Piedade,"https://maps.google.com/maps/dir/?api=1&destination=-8.1743747,-34.9169053&travelmode=driving",https://restaurantes.subway.com/subway-piedade-jaboat-o-dos-guararapes-pe,piedade-jaboatao-dos-guararapes-pe,jaboatao-dos-guararapes,pe,avenida-bernardo-vieira-de-melo-piedade-jaboatao-dos-guararapes-pe,                    Avenida Bernardo Vieira De Melo - Piedade - Jaboatão Dos Guararapes - PE                ,tel:+558130932233
1071,41098,Subway Lourdes,"https://maps.google.com/maps/dir/?api=1&destination=-19.9307175,-43.9387627&travelmode=driving",https://restaurantes.subway.com/subway-lourdes-belo-horizonte-mg,lourdes-belo-horizonte-mg,belo-horizonte,mg,rua-goncalves-dias-lourdes-belo-horizonte-mg,                    Rua Gonçalves Dias - Lourdes - Belo Horizonte - MG                ,tel:+553132142613
1072,41099,Subway Vila Tiberio,"https://maps.google.com/maps/dir/?api=1&destination=-21.1745968,-47.8303833&travelmode=driving",https://restaurantes.subway.com/subway-vila-tiberio-ribeir-o-preto-sp,vila-tiberio-ribeirao-preto-sp,ribeirao-preto,sp,rua-tenente-catao-roxo-vila-tiberio-ribeirao-preto-sp,                    Rua Tenente Catão Roxo - Vila Tiberio - Ribeirão Preto - SP                ,tel:+551633297824
1073,41101,Subway Jardim Riviera,"https://maps.google.com/maps/dir/?api=1&destination=-22.9152355,-48.4637299&travelmode=driving",https://restaurantes.subway.com/subway-jardim-riviera-botucatu-sp,jardim-riviera-botucatu-sp,botucatu,sp,shopping-botucatu-avenida-marginal-200-jardim-riviera-botucatu-sp,                    Shopping Botucatu - Avenida Marginal 200 - Jardim Riviera - Botucatu - SP                ,tel:+551438809101
1074,41102,Subway Santos Dumont,"https://maps.google.com/maps/dir/?api=1&destination=-19.6456814,-43.9049149&travelmode=driving",https://restaurantes.subway.com/subway-santos-dumont-lagoa-santa-mg,santos-dumont-lagoa-santa-mg,lagoa-santa,mg,avenida-academico-nilo-figueiredo-santos-dumont-lagoa-santa-mg,                    Avenida Acadêmico Nilo Figueiredo - Santos Dumont - Lagoa Santa - MG                ,tel:+553136870525
1075,41104,Subway Fazenda Grande 2,"https://maps.google.com/maps/dir/?api=1&destination=-12.90232,-38.40477&travelmode=driving",https://restaurantes.subway.com/subway-fazenda-grande-2-salvador-ba,fazenda-grande-2-salvador-ba,salvador,ba,estrada-do-coqueiro-grande-fazenda-grande-2-salvador-ba,                    Estrada Do Coqueiro Grande - Fazenda Grande 2 - Salvador - BA                ,
1076,41105,Subway Glória,"https://maps.google.com/maps/dir/?api=1&destination=-20.337219,-40.306044&travelmode=driving",https://restaurantes.subway.com/subway-gl-ria-vila-velha-es,gloria-vila-velha-es,vila-velha,es,rua-santa-rosa-gloria-vila-velha-es,                    Rua Santa Rosa - Glória - Vila Velha - ES                ,tel:+552730754723
1077,41106,Subway Setor Iores,"https://maps.google.com/maps/dir/?api=1&destination=-17.548872,-52.545208&travelmode=driving",https://restaurantes.subway.com/subway-setor-iores-mineiros-go,setor-iores-mineiros-go,mineiros,go,av-ino-rezende-qd-104-lt-01-loja-139-setor-iores-mineiros-go,                    Av Ino Rezende - Qd. 104 - Lt. 01 Loja 139 - Setor Iores - Mineiros - GO                ,
1078,41107,Subway Cachambi,"https://maps.google.com/maps/dir/?api=1&destination=-22.8838206,-43.28475&travelmode=driving",https://restaurantes.subway.com/subway-cachambi-rio-de-janeiro-rj,cachambi-rio-de-janeiro-rj,rio-de-janeiro,rj,rua-degas-cachambi-rio-de-janeiro-rj,                    Rua Degas - Cachambi - Rio De Janeiro - RJ                ,tel:+5521997471317
1079,41108,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-22.6027393,-48.8025246&travelmode=driving",https://restaurantes.subway.com/subway-centro-len-is-paulista-sp,centro-lencois-paulista-sp,lencois-paulista,sp,avenida-brasil-centro-lencois-paulista-sp,                    Avenida Brasil - Centro - Lençóis Paulista - SP                ,
1080,41110,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-25.4413671,-49.28924300000001&travelmode=driving",https://restaurantes.subway.com/subway-centro-curitiba-pr,centro-curitiba-pr,curitiba,pr,rua-visconde-de-nacar-centro-curitiba-pr,                    Rua Visconde. De Nacar - Centro - Curitiba - PR                ,tel:+554130784194
1081,41112,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-7.024526,-37.2771427&travelmode=driving",https://restaurantes.subway.com/subway-centro-patos-pb,centro-patos-pb,patos,pb,hotel-jk-praca-getulio-vargas-centro-patos-pb,                    Hotel Jk - Praça Getúlio Vargas - Centro - Patos - PB                ,tel:+558334213810
1082,41113,Subway Vale do Jatoba,"https://maps.google.com/maps/dir/?api=1&destination=-20.0059845,-44.0348916&travelmode=driving",https://restaurantes.subway.com/subway-vale-do-jatoba-belo-horizonte-mg,vale-do-jatoba-taboao-da-serra-sp,taboao-da-serra,sp,rodovia-regis-bittencourt-1986-a-vale-do-jatoba-taboao-da-serra-sp,"                    Rodovia Regis Bittencourt, 1986-A - Vale Do Jatoba - Taboão Da Serra - SP                ",tel:+553125221529
1083,41115,Subway Santa Maria ,"https://maps.google.com/maps/dir/?api=1&destination=-16.01030063310162,-47.98894076958924&travelmode=driving",https://restaurantes.subway.com/subway-santa-maria-bras-lia-df,santa-maria-brasilia-distrito-federal,brasilia,distrito-federal,sle-eq-41-42-lotes-2-e-4-santa-maria-brasilia-distrito-federal,                    Sle Eq 41/42 - Lotes 2 E 4 - Santa Maria - Brasília - Distrito Federal                ,tel:+556135469468
1084,41116,Subway Bosque dos Ipês,"https://maps.google.com/maps/dir/?api=1&destination=-21.4300404,-45.9481888&travelmode=driving",https://restaurantes.subway.com/subway-bosque-dos-ip-s-alfenas-mg,bosque-dos-ipes-alfenas-mg,alfenas,mg,rua-joao-paulinho-damasceno-48-a-bosque-dos-ipes-alfenas-mg,"                    Rua João Paulinho Damasceno, 48 A - Bosque Dos Ipês - Alfenas - MG                ",
1085,41117,Subway Centro,"https://maps.google.com/maps/dir/?api=1&destination=-10.4624046,-40.1856426&travelmode=driving",https://restaurantes.subway.com/subway-derba-senhor-do-bonfim-ba,centro-senhor-do-bonfim-ba,senhor-do-bonfim,ba,avenida-2-de-julho-272-centro-senhor-do-bonfim-ba,"                    Avenida 2 De Julho, 272 - Centro - Senhor Do Bonfim - BA                ",tel:+5574991352646
1086,41118,Subway Águas Claras,"https://maps.google.com/maps/dir/?api=1&destination=-15.836702,-48.041168700000014&travelmode=driving",https://restaurantes.subway.com/subway-guas-claras-bras-lia-df,aguas-claras-brasilia-df,brasilia,df,rua-37-sul-real-celebration-life-club-aguas-claras-brasilia-df,                    Rua 37 Sul - Real Celebration Life Club - Águas Claras - Brasília - DF                ,tel:+556135483600
1087,41119,Subway Nucleo Central,"https://maps.google.com/maps/dir/?api=1&destination=-15.8670758,-47.9627694&travelmode=driving",https://restaurantes.subway.com/subway-nucleo-central-bras-lia-df,nucleo-central-brasilia-df,brasilia,df,avenida-central-nucleo-central-brasilia-df,                    Avenida Central - Nucleo Central - Brasília - DF                ,tel:+5561981370423
1088,41121,Subway - Tijuca Haddock Lobo RJ 24hs,"https://maps.google.com/maps/dir/?api=1&destination=-22.9181791,-43.21240169999999&travelmode=driving",https://restaurantes.subway.com/subway-rio-comprido-rio-de-janeiro-rj,rio-comprido-rio-de-janeiro-rj,rio-de-janeiro,rj,rua-haddock-lobo-190-rio-comprido-rio-de-janeiro-rj,"                    Rua Haddock Lobo, 190 - Rio Comprido - Rio De Janeiro - RJ                ",tel:+5511963909392
1089,41122,Subway Ns. das Dores,"https://maps.google.com/maps/dir/?api=1&destination=-8.28337,-35.9710655&travelmode=driving",https://restaurantes.subway.com/subway-ns-das-dores-caruaru-pe,ns-das-dores-caruaru-pe,caruaru,pe,avenida-rio-branco-ns-das-dores-caruaru-pe,                    Avenida Rio Branco - Ns. Das Dores - Caruaru - PE                ,
1090,41124,Subway Torre,"https://maps.google.com/maps/dir/?api=1&destination=-8.0405264,-34.9103127&travelmode=driving",https://restaurantes.subway.com/subway-torre-recife-pe,torre-recife-pe,recife,pe,rua-jose-bonifacio-torre-recife-pe,                    Rua José Bonifácio - Torre - Recife - PE                ,
1091,41126,Subway Cabula,"https://maps.google.com/maps/dir/?api=1&destination=-12.9529615,-38.4611147&travelmode=driving",https://restaurantes.subway.com/subway-cabula-salvador-ba,cabula-salvador-ba,salvador,ba,rua-silveira-martins-shop-horto-bela-vista-l-89a-2-cabula-salvador-ba,                    Rua Silveira Martins - Shop Horto Bela Vista L. 89a.2 - Cabula - Salvador - BA                ,
